id,type,tweet,label
4.72394E+17,test,Im sorry to everybody who has to watch me dance tonight #Not #DealWithIt,Figurative
4.72578E+17,train,Apparently my mom isn't going to let me take my car when I move to bountiful this weekend. I'm in a GREAT mood now. #not,Figurative
4.76455E+17,train,@BettyWho is literally everything good in life and there is rarely a moment when her music is not playing in my house.,Figurative
4.72864E+17,train,@chloe_clark_ haha see now I'm looking down Twitter I see the error of my ways #ifeellikeivemissedout #not,Not_enough_context
4.72539E+17,train,Oh body clock. Thank you for waking me up at 6:08 on a Saturday morning. And #not,Figurative
4.7301E+17,train,Shout out to @CrestynWhite for following me on twitter!!!! #NOT,Figurative
4.72472E+17,train,"And yet, it's still called ""rush"" hour. ow.ly/i/5Kfpb #irony @MAI93thm @CommuterBoston",Not_enough_context
4.63487E+17,train,"If there was a device that fit in the palm of my hand that let me talk to someone miles away, I'd definitely buy it #sarcasm #noonecalls",Figurative
4.72707E+17,test,Man I just love how my body is stuck on an a strict 6AM time to wake up every morning so I can't sleep in ever! #NOT,Figurative
4.72273E+17,train,"#Irony Secretive gathering of rich and powerful at #Bilderberg2014 actually has ""Does privacy exist?"" on its agenda theguardian.com/world/2014/mayâ€_",Literal
4.63514E+17,test,"...welp, lmaooo didn't see this coming #sarcasm #raw...",Literal
4.63588E+17,train,#mother #eCards #sarcasm instagram.com/p/npdFYHnnQR/,Not_enough_context
4.72747E+17,train,Trying #not to be #fucked u  #0need to #fuck others...  #method,Literal
4.63483E+17,test,It's gonna be a great night.... #sarcasm,Figurative
4.72325E+17,train,'Time of your life' playing through the ceiling. #irony #lastexam #lastdayatuni #forever,Literal
4.72329E+17,train,Why did I decided to stay up until 6am?!? Well I geuss I'm doing nothing but sleeping today..... #yay #not :p,Figurative
4.63308E+17,test,"@WhatTheSach: @WHO you imposed ban on Pak, no offence, I can't afford traveling abroad either way #Pakistan #Sarcasm",Not_enough_context
4.71738E+17,train,"Oh look, the strip isn't there. I am so happy.... #sarcasm",Figurative
4.76467E+17,test,@taejaro -  bc of a boy that thinks he's good at everything (he literally only ever gets As),Not_enough_context
4.72462E+17,train,My dad is such a riveting person to converse with #not,Figurative
4.728E+17,test,@ingramlaw I've also noticed that each overrun is larger than the previous month's. I'm sure it's all completely unexpected. #not,Figurative
4.64034E+17,test,I researched common Dutch phrases for my stay in Belgium and it literally looks like someone banged on the keyboard. pic.twitter.com/fMHjXaJIgI,Figurative
4.72183E+17,train,Wasn't on yesterday it was so hot yesterday #Florida #this #weather #is #not #cool !!!!  #TOO #HOT !!!!!!!!,Literal
4.72221E+17,train,So who writes the poem about Maya Angelou dying? #ponderit #irony,Figurative
4.72247E+17,train,Post night shift. Waiting on slowest barrista in the world! No energy to get upset til I've consumed coffee #irony #nightshiftproblems,Figurative
4.72144E+17,test,Louise talking about diets is like me talking about having a proper job #Irony,Figurative
4.72804E+17,train,Just love cleaning up cat sick straight after dinner #not #disgusting,Figurative
4.63129E+17,train,You know what really helps my recent abandonment issues ? When EVERYONE leaves suddenly and I'm alone. #sarcasm #foreveralone #depression,Figurative
4.731E+17,test,Ya know it's gunna be a great day when both your knees are hurting this morning #not #fuck,Figurative
4.63363E+17,train,Is it time to start drinkin yet?? Lol rodeo team will begin when classes r over.. Cause everyone knows education comes first!! Haha #sarcasm,Figurative
4.72651E+17,test,"Irony & Boe! - London, United Kingdom. #irony #boe #london #graffiti #streetart instagram.com/p/opYV5dqqXL/ pic.twitter.com/wn5B7lWwUj",Not_enough_context
4.73508E+17,train,"@Grassybrit So being ""green"" could actually make your lawn brown. #irony",Literal
4.72076E+17,train,"I always find it bizarre how the proclaimed ""investors"" spend more time watching the tick-by-tick action than the day-traders. #Funny #Irony",Literal
4.71701E+17,test,Just got an email from @eBay asking me to reset my password. Iâ€™m so glad they are on top of security. #sarcasm,Figurative
4.76415E+17,train,Could LITERALLY cry waiting to get my eyebrows threaded,Figurative
4.63496E+17,train,@WWEUniverse #RAW lets add a name to a character that has been known as one name for years. Great idea. #sarcasm #whowritesthis?,Figurative
4.72456E+17,test,@ashleydeutsch He's only a little douchey #RightSwipe But I #PlayHardtoGet #Irony #Office #OhhGeez But then I get fired not you...,Literal
4.72413E+17,train,"Im sure Inzaghi was the missing piece of the jigzaw, well surely go on to win it all now #Not #FuckThisWorld",Figurative
4.63099E+17,train,andyandandybruce and I are super talented sign makers at 11 pm.  #sarcasm #thegreatyardsale2014 instagram.com/p/nl-zZWqC0c/,Figurative
4.632E+17,test,@aallyysssaaaa it's the 5th of May! That only happens like once a year! #sarcasm,Figurative
4.63568E+17,train,"@OtherJohnII @otherjohnii @mc79hockey my oil missed out on Schneider, they won't on Kesler. 3rd overall and gagner. #sarcasm",Figurative
4.74761E+17,train,@worddroppings @jen_hintz Nope. But those steroids you just avoided do. #irony,Not_enough_context
4.63499E+17,train,"@teenagesleuth - So this means they will also approve of Muslim prayers at town council meetings in Dearborn Michigan, right? #sarcasm",Figurative
4.72135E+17,train,Tired and just want to sleep .. All i get it agg! #not #happy.,Literal
4.72068E+17,test,"Netizen commented positively on the male leads and commented negatively on the female leads.. Hmm, shocking. #not",Figurative
4.72802E+17,train,@ThreeUKSupport will pass on your replies to Hugh Davis in the ex office many thanks for your replies #NOT,Figurative
4.65457E+17,test,don't you love when you believe someone and they turn out to be a fucking fake hypocritical liar,Figurative
4.72868E+17,train,"Safe to say I am furious and cannot speak to her , looked forward to it so much and missed the KO! #NotHappy",Literal
4.63474E+17,train,"Oh good, the shield versus the Wyatt family. Cause I haven't seen that this year #Raw #sarcasm",Figurative
4.72697E+17,train,"First Capital Connect, great train service #not #london",Figurative
4.63159E+17,train,Q4 Comedy is not supposed to be mean. How can we keep humor from being mean in our classroom? #sarcasm #CAedchat pic.twitter.com/vkMrDDaLkJ,Not_enough_context
4.71677E+17,train,Had no idea so many people I know were such ardent Maya Angelou fans #sarcasm,Figurative
4.72029E+17,test,I love how my phone goes from 91% to 56% in a half hour. #not #iphoneProblems #iphone,Figurative
4.76494E+17,train,I went an saw prisoners last night and I was literally yelling at jake gillynahlakhs,Literal
4.72951E+17,train,11yr old son squealing is not happy to mama's ears. #music #not,Literal
4.63353E+17,test,@diarmuid_brod it's so good to have u back hurling this year and being around the panel!! #sarcasm,Figurative
4.72054E+17,train,@_mozza_ @DouglasDaniel Especially since their the ones that have been going on and on about it constantly. #irony,Not_enough_context
4.63151E+17,train,Really hope people don't think I'm serious about that... #humor #sarcasm #lol #laughoutloud,Literal
4.72096E+17,train,Champions League and going for the prem again next year and we buy Lambert #logical #not,Not_enough_context
4.72542E+17,train,I love it when @finnsonator random friend @little_dyl99 rapes my twitter during a movie #thanks #not #gtfo,Figurative
4.72693E+17,train,"It doesn't matter how much you suffer, never mention #notallmens errors, lest society crumble and males feelings get hurt #sarcasm",Figurative
4.63E+17,train,So...anybody know what the date is today? #Sarcasm,Figurative
4.72085E+17,train,@juicyjustinbieb just followed me and I got excited for a second #not,Figurative
4.73165E+17,train,"@Adamwalker41 it was not good m8, and  thats been kind. You all need to put this wrong right so to speak. Keep the faith we will.",Not_enough_context
4.72485E+17,train,#Tibet is #not a small #Himalayan #kingdom It's about three times the size of #Texas! #trueTibet,Literal
4.75725E+17,train,People who don't believe in evolution are literally as dumb as the monkeys they came from #irony,Figurative
4.72241E+17,train,Well after pitching 8 innings this drive to grand forks should be a breeze #Not #SoreAF #OldProbs,Not_enough_context
4.72575E+17,train,It's kinda hard to tell I'm I'm bring users or not..... #not#imlieing#itsobvious,Not_enough_context
4.63015E+17,test,...because calling people out is the way to reach out to them. #sarcasm,Figurative
4.72462E+17,train,The only benefit to having a cold/sore throat is the sound of your own raspy voice. #FeelInvincible #Irony,Literal
4.72642E+17,test,#Liberal & #Conservative are #not dirty words; but sometimes they're used by #DirtyPeople.,Literal
4.74756E+17,test,LeBron can't take the Heat. #irony #NBAFinals,Literal
4.6342E+17,train,I've really enjoyed sitting in Walter 145 for the past 8 1/2 hours...#sarcasm,Figurative
4.63424E+17,test,I bet the only reason how 50% of the U.S Knows how 2 read is because of Twitter #sarcasm,Figurative
4.7287E+17,test,Gonna have dinner night to the light of candles lmao #not,Figurative
4.7309E+17,train,@CNBLUE_4 #protectbyourself<>#when youbgo iutsidebut this is in your mind<>#not controlled over<>#by tecnorogies,Not_enough_context
4.73084E+17,train,"Ah hayfever, how I've missed your itchy eyes and snotty nose. #not",Figurative
4.63368E+17,train,Love starting my Monday off with a nice phone call to the folks at Good2Go WSDOT. Their customer service levels know no bounds. #sarcasm,Figurative
4.72313E+17,test,Time for a one hr nap before I wakeup to continue studying again....oh how I love summer classes #not,Figurative
4.72426E+17,train,Doctor said I should get physiotherapy for my knee..clearly been playing too many sports #active #not #suchamong,Not_enough_context
4.72777E+17,train,@The_Mad_Matter oh that's cute! I think that you have too very much swaggady daggady! #i #am #not #sober,Not_enough_context
4.72795E+17,train,Show me a #itk with references to #lfc & Ricky Lambert on their twitter TL from a week ago.  I'll sit here and wait for all the replies #not,Figurative
4.63505E+17,train,"Yeah, no need to swing the bat there.. #sarcasm",Not_enough_context
4.72485E+17,train,What do I have to do on this fine Friday night? Absolutely NOTHING omg yay 4 me #not #nofriends  :~),Figurative
4.73969E+17,train,@stjepkoz i guess thats good for me just starting out. Uncorrupted so to speak :),Not_enough_context
4.72236E+17,train,Bathroom cleaned well today yet I c the 1st spider i ever in it 2nite. Is this #irony or did clean change habitat and force him to surface?,Literal
4.72306E+17,train,New NHS chief suggests that businesses should financially reward employees for losing weight and adopting a healthy lifestyle #not@mysurgery,Literal
4.7287E+17,train,4 years at ferris and I finally get the invite to @huffa9299 s house #goodfriend #not #happybirthday,Literal
4.72448E+17,train,Good to know Skinny Cow brand now sells candy and frozen-treats. #not,Figurative
4.72198E+17,train,NC #Democrat @SenatorHagan forces #ObamaCare down our throats but now condemns the VA for inferior health care? #irony,Figurative
4.72815E+17,train,@archeroo @D_Dublu_racing He's spent all this week accusing Smolinski of cheating as well. #irony,Literal
4.63491E+17,train,Shocked lol.  It's playoff season and there's no hockey on @TSN_Sports #sarcasm,Figurative
4.72294E+17,train,So this is ironic: I'm cooking chicken stock while vigilantly guarding the chicken coop against our local bear. #countrylife #irony,Literal
4.73612E+17,train,My husband just called someone an ignoramus. Then asked me if that is spelled with an e or an i. #irony #seriously,Literal
4.63591E+17,train,Looking at things from a #glasshalffull perspective #bullshit has indeed begun this morning....#brilliant! #sarcasm...,Not_enough_context
4.75324E+17,train,"After asking staff at @WalmartCanada to call another store to confirm inventory they said: ""It's hard to get thru you know."" #irony",Literal
4.72302E+17,test,@_aylesbury @olliffejames Maybe Ukip have a point. No more lawn fairies playing football!  Might have to vote for them. #not,Figurative
4.72429E+17,train,"@AnikaNoniRose #Irony Beside the message behind ""Golddigger"", Ray was phenomenal just listening to the Ray movie soundtracks!!",Literal
4.72943E+17,train,Thank You Russell. Very Much. You played so great in the fourth. #not #Stupid,Figurative
4.72371E+17,train,@sonyxperia your latest system update has caused my Xperia z to crash as well as. Continually lose signal... #not impressed,Literal
4.74312E+17,train,Photo of #statues of #oldcameras taken with an #iPhone #digital #camera....#irony? instagram.com/p/o1qEnyvOEt/,Literal
4.72142E+17,train,"Customer just asked if he could ""speak to a man"" when the answer wasn't what he wanted to hear. So no #NotAllMen, but #YesAllWomen",Literal
4.72278E+17,train,What a great day soo much great stuff happend to me today. #not #fucktoday #fuckthepolice and #fuckmyparents,Figurative
4.64607E+17,train,@IUQuarry I think the fact we're not exactly football powerhouse might have scared Carolina so they go for a WR from the nat'l champs.,Literal
4.63603E+17,test,What a shame I'm going to miss assembly -_-  #sarcasm,Figurative
4.75994E+17,train,Former #college stars sue #NCAA over #money. Does anyone else but me see the #irony here?,Literal
4.60211E+17,train,"yeah, thats not bigoted at all #sarcasm @RBRadioNetwork @Gumlegs @rclilly1225 @prepper1776",Figurative
4.7648E+17,train,@pyt10071989 ash it's literally non stop jokes it's that's good I need to watch it again like now haha,Literal
4.74711E+17,train,walb.com/Global/story.aâ€_ Poker game among town leaders busted and all arrested. #irony #hypocrisy,Literal
4.76451E+17,train,How am I still not good enough for you? I'm literally a model compared to you,Figurative
4.72963E+17,train,Sitting here getting picked on by my mom and boyfriend.... #LivingTheLife #Not #Bully #TheyGangUpOnMe #GettingDoubleTeamed,Literal
4.76427E+17,train,I mean I can't be too good when I very seriously and literally use the bitch clap.,Literal
4.72056E+17,train,Got anxious so my mother told me I would fail at life. Having fun at home! #not,Figurative
4.60247E+17,train,I love when parents are responsible #Sarcasm #WatchYourDamnKids,Figurative
4.7249E+17,train,@lovelarah Funny? #Not :-( I wish I'm stucked in ....say 32:-),Not_enough_context
4.727E+17,train,Everybodys looking forward to the fight bla bla bla while ill be home alone #again #funweekends #not,Literal
4.72214E+17,train,Oh all the jokes about VANEK being in Minnesota are so funny #not,Figurative
4.73119E+17,train,Thank you man on the plane for  coughing in my general direction and subsequently putting your ass in my face #not,Figurative
4.63096E+17,test,"@_Mz2Die4_: Oh yeah, I like him too... lol. #LakersCoach #sarcasm @Mz_Cocoa01 He's a quitter.",Figurative
4.62999E+17,train,May the 4th be with you??? I just don't get it!!! #Sarcasm #ImNotANerd #Jokes,Figurative
4.63151E+17,train,Yes Daniel Kane is the reason there's so much wrong with the world. #Sarcasm #ExtremeRules,Figurative
4.64307E+17,test,"America is endless war, massive debt   Virtually, all nations have succumbed to this tyranny, with two notable exceptions, Russia &China",Figurative
4.7259E+17,test,@ShawnTHW classic 90s grunge. But... #not all up in the #GOTY convo.,Not_enough_context
4.6538E+17,test,Don't you love it when you try to hang with people but you pass out early as fuck like an old lady :/ ugh so frustrating,Figurative
4.7643E+17,train,I'm literally going to lay in my bed all day and catch up on all the pretty little liars I missed out on,Literal
4.72215E+17,train,"""It's a tragedy when ppl start to go off on their own theories and not listen to the scientific evidence,"" said @pmharper on #CBC. #irony",Literal
4.72264E+17,train,spenDING MONEY isntz a FUN GAMES. #NOT likes making it #BLASKOKNOWS,Literal
4.74712E+17,train,"""I can see someone like me being arrogant,  but I'm not."" #irony",Literal
4.65398E+17,train,"Parker is thoroughly outplaying Lillard in the series. He's been baptized, so to speak. Interesting to see how he fares next year.",Literal
4.72134E+17,test,I totally love it when I walk around with deodorant marks on my shirt all day. #Not #StruggleBusLife,Figurative
4.72438E+17,train,Feeling bad for those stuck in school today #not #suckit,Figurative
4.63535E+17,test,@isurvivalskills @atomiktiger Ahhh hahahaha!  We got food .. How about water?  So freaking dangerous! Must ban that too! #sarcasm warning!,Figurative
4.75392E+17,train,England match abandoned due to thunder storm. Great timely advert!! #irony #EngvHon pic.twitter.com/iUJcLhhRXx,Not_enough_context
4.72664E+17,train,Some people need to grow up don't they ? #act #your #age #not #your #shoe #size,Literal
4.72202E+17,train,@NHL @NYRangers @CanadiensMTL Thanks to the #Ref for winning the game for #NYR  your the Greatest #Not...,Figurative
4.76422E+17,train,@360ShieldBash i literally haven't played SnR since the switch besides one game in a mosh lobby. good riddance to that game mode.,Literal
4.72402E+17,train,Must appreciate Ashwin for that well thought out plan. #NOT,Figurative
4.7203E+17,train,"#p2 Put a Fork in It, So to Speak [Talking Points Memo] bit.ly/1mKzsOp",Not_enough_context
4.7577E+17,train,I was cycling earlier and nearly got hit by an ambulance. #irony,Literal
4.72636E+17,test,Had an hour an half sleep before rudely woken up by my mom. Again now i cant sleep today is gonna be so fun #NOT,Figurative
4.63212E+17,train,Its always darkest before the dawn - no...is it really? #sarcasm,Figurative
4.74989E+17,train,"Fiji water is the most expensive h2o in America, yet you can't drink the water when you're actually here... #irony",Literal
4.63542E+17,train,Just realized my birthdays in a month and I am in no way shape or form excited about turning 23...  #yay #anotheryearolder #sarcasm,Literal
4.72821E+17,train,I talk too much. I have a lot of stories & opinions. I guess I will try to be more basic.. #NOT,Figurative
4.63515E+17,test,@thEnafe94 there are many things he's doing right in life. #sarcasm,Figurative
4.72061E+17,train,@ajaugello1 yeah you're right you have the sickest flow on the team aj #not,Figurative
4.72097E+17,train,Hahaha I love getting notified of awards through my own twitter account! #not #HowdTheyDoThat!? #HackedbyBJU,Figurative
4.63479E+17,train,Let's see how loud you can get your motorcycle!? cus I think it's cool to be annoying... #sarcasm,Figurative
id,type,tweet,label
4.72121E+17,train,Not making this up: I just got a complaint about how we're technically backwards from a guy with a Juno email address. #irony,Literal
4.7282E+17,train,That bellend in the sunglasses at ringside looks well #not,Not_enough_context
4.7233E+17,train,Pay attention to these next two retweets. They're being done in order. #irony,Not_enough_context
4.72555E+17,train,"Wow a year ago today I arrived in LA. I still love you, City of Angels, but I don't love your hockey team #sorry #not",Literal
4.7217E+17,train,I just read this article about how women should be recognized for their true beauty... Then I walk out of work and get whistled at. #Irony,Literal
4.72583E+17,train,@AlliSpeed did you know that KFC brought back the double down. bet you wanna try that again #not,Figurative
4.7205E+17,train,Tweeps here talking isht about other tweeps they've never even met then when disaster strikes tunajidai #weareone. #Irony,Not_enough_context
4.72442E+17,train,"@SarinaPotgieter i wish i could, but I'm going to see one direction instead, #not my idea!",Not_enough_context
4.72813E+17,train,I really wish I could say I was getting my license Monday. #not #gottawait #september,Figurative
4.72847E+17,test,Spending the day with my family is such a blast. #Not,Figurative
4.72287E+17,test,"Never, never, EVER would I stay up this late. It's now 4 days of this and it's all thanks to @alyssaher.   #SarcasticTweet #NotThankful",Literal
4.63504E+17,test,And who would have thought feathers would make maternity wear? #sarcasm,Figurative
4.72164E+17,train,@NiallHoranHasnt and the party was so much fun #not because it was in her house but she was outside with some people all the time,Figurative
4.72193E+17,test,Knock down my walls ? I promise ill be quiet haha #Not,Figurative
4.64283E+17,train,"@aliholland73 Hee Hee! Cardiff is virtually deserted, not that I would know as I'm still tucked up in bed. #lovely",Literal
4.63137E+17,test,"George Washington: Okay british we are gonna ""attack"" new york. #sarcasm",Figurative
4.72905E+17,train,"@Courtneyy_Ann24 oh yeah let me just do that one real quick, it'll sound really good acoustic. #not",Figurative
4.63134E+17,train,@TomOrr777 wow. Because clearly Native Americans were treated wonderfully by the US Govt. #sarcasm,Figurative
4.72307E+17,train,@frillseeker good thinking! I think we have to wait for a certain publication to get the exclusive before we all run panting to cover. #not,Figurative
4.75801E+17,train,@tessa_York @AU55SEY @will60093 @FirstBusYork oh well -- international fairness conference by cyc tomorrow #irony #morevanityIfear #actionpl,Not_enough_context
4.7247E+17,train,"@ThisGuardGuy omg...never do that...not even to barrow it...#not, but at least it's not a King sabre.",Not_enough_context
4.72569E+17,train,ur rly dark ur rly dark and ur mean and ur dark and ur a fag and ur my uh ya. ur my bfffff. #not oh did i mention ur dark? HAHAHA FAG BYE,Figurative
4.72544E+17,test,@JMV1070 Glad Paul George told #ChrisHaggen that he was going to come out aggressive.#not,Figurative
4.72542E+17,train,"I love how psychology, sex and love, horny facts and all the other twitter accounts in the genre tweet the same things... #not",Figurative
4.72342E+17,train,wow just had kagerou project spoiled that is #not #cool,Literal
4.72206E+17,train,"Poor Canadians, atleast you still have .............. ? Something to cheer for #NOT #fuckthehabs",Figurative
4.72381E+17,train,I hope kenny keeps kicking my seat i reaply enjoy it #not #h8you,Figurative
4.63002E+17,train,"@ej1freak #SundaySalute to my worst follower. She's not cool, not sweet & not awesome. She's so cocky & she thinks she's hilarious #SARCASM",Figurative
4.63008E+17,train,@whitneyltuttle @sargentcass Uffda. He sounds like a charming fellow. #sarcasm,Figurative
4.74846E+17,train,Coz its just amazing how organisations acknowldge the significance of youth in Climate Change issues but hardly invest in them. #irony,Literal
4.59885E+17,train,"And of course the night I want to go to bed early, I'm wide awake....fell asleep by 11 every other night this week like a Gma tho ha! #irony",Literal
4.6023E+17,train,"This is really what I wanted to come home to, let me tell ya. #sarcasm",Figurative
4.63063E+17,test,I really appreciate what you did. #sarcasm,Figurative
4.72775E+17,train,@clitoriste i'll burn it and send the video to you #not #even #kidding,Literal
4.72079E+17,train,@nerinedorman You're a horror writer on Twitter:)  #irony,Literal
4.72827E+17,train,Made an Instagram. Because we all know I just need another social media account. #not,Figurative
4.63405E+17,train,â€œ@caseykim12: MT â€œ@DWStweets: A woman's health care decisions should be made by the government. Period. #Sarcasm! pic.twitter.com/n36Ko22qeWâ€ùâ€ù,Figurative
4.63569E+17,train,Not all of us have cargo pants to strut you know #justsaying #sarcasm,Literal
4.72558E+17,train,@stephenasmith U were SO RIGHT.... Paul George is #NOT a SuperStar !,Literal
4.72932E+17,test,"@georgediaz @jackaberlin #IRONY ...for some, that thing that you use, to get the wrinkles outta your clothes with.",Literal
4.73007E+17,train,Super excited to live with some totally random kid this summer!!!!! #not,Figurative
4.63474E+17,test,"I wish I had ""Cinco De Mayo"" off so I could go get hammer faced....... #ToBeAKidAgain .....#Sarcasm",Figurative
4.72854E+17,train,"@SparkleyTwinkle @defunckt nobody is a dick here, I will not have it. #not #have #it",Not_enough_context
4.72217E+17,train,time to go to workâ€_.. yayyyy for the 30 minute walk and then 3 buses!!! #not ugh hurry up 23rd june I want my licence already!!!,Figurative
4.63053E+17,test,Another wreck....Who Knew?  #Sarcasm #Aarons499 #NASCAR,Figurative
4.72075E+17,train,A good use of our new standing desk. #irony pic.twitter.com/bd3TKMuQUJ,Not_enough_context
4.73528E+17,train,@muafckinDriaaa u tell me text u but u don't text back #irony of dat,Literal
4.63313E+17,test,@rc_kris @glennbeck @oliverdarcy #HilariousVideo had to be #sarcasm,Not_enough_context
4.7248E+17,train,"Thank you, dog, for drinking water so fast you vomit it up. I TOTALLY wanted to clean up dog vomit. #not",Figurative
4.72212E+17,train,Can't wait to see all those tweets about pretty little lairs again... #NOT,Figurative
4.63436E+17,train,@girlposts @kalebholm now they just jump in cold water.  #soentertaining #sarcasm,Not_enough_context
4.72764E+17,train,I broke my bed. Smh... Now I gotta get me a new one. #great #NOT,Literal
4.72803E+17,train,I'm so happy that Estrella doesn't offer Bio 202 over the summer!! #great #sarcastic,Figurative
4.71685E+17,train,To all those people joking about it #sarcasm pic.twitter.com/UuWuHOUZzJ,Not_enough_context
4.63129E+17,train,Yay for another women's match horribly placed in the PPV line-up! #sarcasm #ExtremeRules #WMRepeat,Figurative
4.72944E+17,train,Thunder are going to be in big trouble without Derek Fisher next season. #Not,Figurative
4.72179E+17,test,Sitting in bed watching my friends play candy crush. This is the life. #not,Figurative
4.72185E+17,train,"HAPPY BIRTHDAY BASIC , I LOVE U BAE . HAPPY 18 lets go clubbing soon #not SERIOUSLY WE ARE GOING OUT THIS WEEKEND I PAY",Literal
4.72402E+17,test,"It's more arrogant to disagree with the ""Moetzes Gedolei Hatorah"" than it is to call yourselves ""Moetzes Gedolei Hatorah"" #irony",Literal
4.63498E+17,train,@EganNell @JaiminOk Sea world is cool not cruel #sarcasm but tbh it was kinda fun,Figurative
4.72456E+17,train,@9smiler Spike was singing his praises at his book launch today. #not #shreddedhim,Figurative
4.72446E+17,train,Just saw a car advertising insurance get pulled over for speeding #irony,Literal
4.63042E+17,test,Love it when plans come together #sarcasm,Figurative
4.74931E+17,train,Hope that Rutherford gets rid of Bylsma as the Penguins coach and Francis picks him up as the Hurricanes coach #irony,Literal
4.72052E+17,train,Today is a great day because I'm finally done with Spanish nice to know ya #Not,Figurative
4.63306E+17,train,Just reviewing some ballots from this year and I can say that this tournament was the most productive #Sarcasm pic.twitter.com/7fFbm1jhvB,Figurative
4.72199E+17,test,First step in the DIY instructions for fixing a broken iPhone power button is powering off the phone. #irony #fail m.imore.com/how-diy-repairâ€_,Literal
4.72412E+17,train,I think its hilarious that certain folk on nat radio from FF/FG/L talk about SF policies destroying the country #lolz #irony #todaysor,Not_enough_context
4.72044E+17,train,"@small_affair Same here, my company is about to cover it, but Fortuna decreed that I pull in some lagniappe to take off the edge so to speak",Literal
4.72032E+17,train,"@Catwhoorg See, I was thinking it was more a #metaphor for #NetNeutrality",Not_enough_context
4.72219E+17,train,"Galatians 1:10 KJVA For do I now #persuade #men, or #God? or do I #seek #to #please #men? for if I yet pleased men, I #should #not (1/2)",Literal
4.6317E+17,test,"Distracted driving is cool because it's one of the main reasons for car accidents, am I right!? #sarcasm",Figurative
